environment variable flags: RwLockReadGuard { lock: RwLock { data: Flags { print_per_fn_stats: false, count_indirect: false, benchmark_name: "heman", non_limit: true, config_file: None } } }
Non-limit ptr: lib::src::kazmath::aabb2::kmAABB2Initialize::centre ; poison: ({}, {}) at benchmark/heman/src/kazmath/aabb2.rs:53:5: 53:15 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::ff ; poison: ({MiscSource, VoidSource, PtrArith, CastSource}, {MiscSink, VoidSink, PtrArithSink, ExternCallParam, CastSink}) at benchmark/heman/src/src/distance.rs:149:9: 149:15 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::dd ; poison: ({PtrArith, VoidSource, CastSource, MiscSource}, {CastSink, MiscSink, PtrArithSink, VoidSink, ExternCallParam}) at benchmark/heman/src/src/distance.rs:153:9: 153:15 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::zz ; poison: ({CastSource, PtrArith, MiscSource, VoidSource}, {PtrArithSink, ExternCallParam, MiscSink, CastSink, VoidSink}) at benchmark/heman/src/src/distance.rs:157:9: 157:15 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::ww ; poison: ({PtrArith, VoidSource, MiscSource, CastSource}, {PtrArithSink, VoidSink, MiscSink, ExternCallParam, CastSink}) at benchmark/heman/src/src/distance.rs:161:9: 161:15 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::f ; poison: ({CastSource, VoidSource, MiscSource, PtrArith}, {MiscSink, ExternCallParam, VoidSink, CastSink, PtrArithSink}) at benchmark/heman/src/src/distance.rs:168:13: 168:18 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::d ; poison: ({VoidSource, PtrArith, MiscSource, CastSource}, {ExternCallParam, PtrArithSink, MiscSink, VoidSink, CastSink}) at benchmark/heman/src/src/distance.rs:169:13: 169:18 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::z ; poison: ({CastSource, PtrArith, VoidSource, MiscSource}, {MiscSink, ExternCallParam, PtrArithSink, CastSink, VoidSink}) at benchmark/heman/src/src/distance.rs:170:13: 170:18 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::w ; poison: ({PtrArith, CastSource, VoidSource, MiscSource}, {VoidSink, PtrArithSink, CastSink, ExternCallParam, MiscSink}) at benchmark/heman/src/src/distance.rs:171:13: 171:18 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::f_0 ; poison: ({CastSource, VoidSource, PtrArith, MiscSource}, {MiscSink, CastSink, PtrArithSink, ExternCallParam, VoidSink}) at benchmark/heman/src/src/distance.rs:193:13: 193:20 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::d_0 ; poison: ({VoidSource, CastSource, PtrArith, MiscSource}, {ExternCallParam, PtrArithSink, VoidSink, MiscSink, CastSink}) at benchmark/heman/src/src/distance.rs:194:13: 194:20 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::z_0 ; poison: ({PtrArith, MiscSource, VoidSource, CastSource}, {ExternCallParam, VoidSink, PtrArithSink, CastSink, MiscSink}) at benchmark/heman/src/src/distance.rs:195:13: 195:20 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_distance::w_0 ; poison: ({MiscSource, VoidSource, PtrArith, CastSource}, {VoidSink, PtrArithSink, MiscSink, CastSink, ExternCallParam}) at benchmark/heman/src/src/distance.rs:196:13: 196:20 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::sdf ; poison: ({MiscSource, CastSource, PtrArith, VoidSource, MixedRefSource, ExternCallReturn}, {MixedRefSink, ExternCallParam, VoidSink, PtrArithSink, MiscSink, CastSink}) at benchmark/heman/src/src/distance.rs:221:5: 221:12 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::cf ; poison: ({PtrArith, MiscSource, ExternCallReturn, CastSource, VoidSource, MixedRefSource}, {VoidSink, MixedRefSink, ExternCallParam, PtrArithSink, CastSink, MiscSink}) at benchmark/heman/src/src/distance.rs:222:5: 222:11 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::ff ; poison: ({PtrArith, VoidSource, MiscSource, CastSource}, {PtrArithSink, MiscSink, VoidSink, ExternCallParam, CastSink}) at benchmark/heman/src/src/distance.rs:227:9: 227:15 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::dd ; poison: ({CastSource, MiscSource, PtrArith, VoidSource}, {ExternCallParam, PtrArithSink, VoidSink, MiscSink, CastSink}) at benchmark/heman/src/src/distance.rs:231:9: 231:15 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::zz ; poison: ({CastSource, PtrArith, VoidSource, MiscSource}, {VoidSink, MiscSink, ExternCallParam, PtrArithSink, CastSink}) at benchmark/heman/src/src/distance.rs:235:9: 235:15 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::ww ; poison: ({PtrArith, VoidSource, CastSource, MiscSource}, {VoidSink, CastSink, MiscSink, PtrArithSink, ExternCallParam}) at benchmark/heman/src/src/distance.rs:239:9: 239:15 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::pl1 ; poison: ({MiscSource, VoidSource, PtrArith, CastSource}, {CastSink, PtrArithSink, MiscSink, VoidSink, ExternCallParam}) at benchmark/heman/src/src/distance.rs:246:13: 246:20 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::pl2 ; poison: ({CastSource, PtrArith, MiscSource, VoidSource}, {PtrArithSink, MiscSink, VoidSink, CastSink, ExternCallParam}) at benchmark/heman/src/src/distance.rs:250:13: 250:20 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::f ; poison: ({CastSource, PtrArith, VoidSource, MiscSource}, {VoidSink, CastSink, PtrArithSink, ExternCallParam, MiscSink}) at benchmark/heman/src/src/distance.rs:254:13: 254:18 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::d ; poison: ({PtrArith, MiscSource, VoidSource, CastSource}, {MiscSink, ExternCallParam, CastSink, VoidSink, PtrArithSink}) at benchmark/heman/src/src/distance.rs:255:13: 255:18 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::z ; poison: ({MiscSource, PtrArith, VoidSource, CastSource}, {VoidSink, PtrArithSink, ExternCallParam, CastSink, MiscSink}) at benchmark/heman/src/src/distance.rs:256:13: 256:18 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::w ; poison: ({CastSource, VoidSource, MiscSource, PtrArith}, {CastSink, MiscSink, PtrArithSink, ExternCallParam, VoidSink}) at benchmark/heman/src/src/distance.rs:257:13: 257:18 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::pl1_0 ; poison: ({PtrArith, CastSource, VoidSource, MiscSource}, {PtrArithSink, VoidSink, ExternCallParam, MiscSink, CastSink}) at benchmark/heman/src/src/distance.rs:303:13: 303:22 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::pl2_0 ; poison: ({VoidSource, MiscSource, PtrArith, CastSource}, {ExternCallParam, CastSink, VoidSink, MiscSink, PtrArithSink}) at benchmark/heman/src/src/distance.rs:307:13: 307:22 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::f_0 ; poison: ({PtrArith, CastSource, VoidSource, MiscSource}, {PtrArithSink, ExternCallParam, VoidSink, CastSink, MiscSink}) at benchmark/heman/src/src/distance.rs:311:13: 311:20 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::d_0 ; poison: ({PtrArith, CastSource, VoidSource, MiscSource}, {PtrArithSink, ExternCallParam, VoidSink, CastSink, MiscSink}) at benchmark/heman/src/src/distance.rs:312:13: 312:20 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::z_0 ; poison: ({CastSource, MiscSource, PtrArith, VoidSource}, {CastSink, PtrArithSink, VoidSink, ExternCallParam, MiscSink}) at benchmark/heman/src/src/distance.rs:313:13: 313:20 (#0)
Non-limit ptr: lib::src::src::distance::transform_to_coordfield::w_0 ; poison: ({VoidSource, CastSource, PtrArith, MiscSource}, {ExternCallParam, CastSink, VoidSink, MiscSink, PtrArithSink}) at benchmark/heman/src/src/distance.rs:314:13: 314:20 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_sdf::src ; poison: ({VoidSource, PtrArith, MiscSource, CastSource, MixedRefSource, ExternCallReturn}, {PtrArithSink, ExternCallParam, MixedRefSink, CastSink, MiscSink, VoidSink}) at benchmark/heman/src/src/distance.rs:364:5: 364:12 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_sdf::positive ; poison: ({MixedRefSource, CastSource, PtrArith, VoidSource, MiscSource, ExternCallReturn}, {MiscSink, MixedRefSink, CastSink, ExternCallParam, PtrArithSink, VoidSink}) at benchmark/heman/src/src/distance.rs:380:9: 380:21 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_sdf::negative ; poison: ({VoidSource, MixedRefSource, MiscSource, ExternCallReturn, PtrArith, CastSource}, {ExternCallParam, VoidSink, MixedRefSink, PtrArithSink, MiscSink, CastSink}) at benchmark/heman/src/src/distance.rs:381:9: 381:21 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_sdf::pptr ; poison: ({VoidSource, PtrArith, MiscSource, CastSource, ExternCallReturn, MixedRefSource}, {PtrArithSink, MixedRefSink, MiscSink, CastSink, VoidSink, ExternCallParam}) at benchmark/heman/src/src/distance.rs:383:9: 383:17 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_sdf::nptr ; poison: ({VoidSource, ExternCallReturn, PtrArith, MiscSource, CastSource, MixedRefSource}, {CastSink, ExternCallParam, MixedRefSink, PtrArithSink, VoidSink, MiscSink}) at benchmark/heman/src/src/distance.rs:384:9: 384:17 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_sdf::sptr ; poison: ({CastSource, MiscSource, PtrArith, MixedRefSource, VoidSource, ExternCallReturn}, {CastSink, ExternCallParam, VoidSink, MiscSink, PtrArithSink, MixedRefSink}) at benchmark/heman/src/src/distance.rs:385:9: 385:17 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_sdf::fresh0 ; poison: ({PtrArith, VoidSource, MixedRefSource, ExternCallReturn, MiscSource, CastSource}, {PtrArithSink, CastSink, MixedRefSink, ExternCallParam, VoidSink, MiscSink}) at benchmark/heman/src/src/distance.rs:388:13: 388:23 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_sdf::fresh1 ; poison: ({PtrArith, MiscSource, ExternCallReturn, VoidSource, MixedRefSource, CastSource}, {MiscSink, ExternCallParam, CastSink, MixedRefSink, VoidSink, PtrArithSink}) at benchmark/heman/src/src/distance.rs:391:13: 391:23 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_df::positive ; poison: ({VoidSource, PtrArith, CastSource, ExternCallReturn, MiscSource, MixedRefSource}, {MixedRefSink, MiscSink, CastSink, PtrArithSink, ExternCallParam, VoidSink}) at benchmark/heman/src/src/distance.rs:431:9: 431:21 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_df::pptr ; poison: ({PtrArith, ExternCallReturn, VoidSource, MiscSource, MixedRefSource, CastSource}, {MixedRefSink, VoidSink, MiscSink, ExternCallParam, CastSink, PtrArithSink}) at benchmark/heman/src/src/distance.rs:433:9: 433:17 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_df::sptr ; poison: ({PtrArith, MixedRefSource, ExternCallReturn, MiscSource, CastSource, VoidSource}, {ExternCallParam, MixedRefSink, VoidSink, CastSink, PtrArithSink, MiscSink}) at benchmark/heman/src/src/distance.rs:434:9: 434:17 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_df::fresh2 ; poison: ({PtrArith, MixedRefSource, VoidSource, ExternCallReturn, MiscSource, CastSource}, {MixedRefSink, ExternCallParam, PtrArithSink, VoidSink, MiscSink, CastSink}) at benchmark/heman/src/src/distance.rs:437:13: 437:23 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_identity_cpcf::retval ; poison: ({PtrArith, MixedRefSource, CastSource, ExternCallReturn, MiscSource, VoidSource}, {MixedRefSink, VoidSink, MiscSink, PtrArithSink, ExternCallParam, CastSink}) at benchmark/heman/src/src/distance.rs:459:9: 459:19 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_identity_cpcf::cdata ; poison: ({MiscSource, PtrArith, VoidSource, MixedRefSource, ExternCallReturn, CastSource}, {PtrArithSink, MixedRefSink, VoidSink, CastSink, MiscSink, ExternCallParam}) at benchmark/heman/src/src/distance.rs:460:9: 460:18 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_identity_cpcf::fresh3 ; poison: ({CastSource, MixedRefSource, MiscSource, PtrArith, VoidSource, ExternCallReturn}, {MixedRefSink, CastSink, MiscSink, PtrArithSink, ExternCallParam, VoidSink}) at benchmark/heman/src/src/distance.rs:465:17: 465:27 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_identity_cpcf::fresh4 ; poison: ({VoidSource, PtrArith, MiscSource, MixedRefSource, CastSource, ExternCallReturn}, {MixedRefSink, CastSink, ExternCallParam, PtrArithSink, VoidSink, MiscSink}) at benchmark/heman/src/src/distance.rs:468:17: 468:27 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_cpcf::src ; poison: ({ExternCallReturn, MixedRefSource, CastSource, MiscSource, PtrArith, VoidSource}, {VoidSink, MixedRefSink, ExternCallParam, CastSink, PtrArithSink, MiscSink}) at benchmark/heman/src/src/distance.rs:479:5: 479:12 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_cpcf::negative ; poison: ({PtrArith, ExternCallReturn, VoidSource, MixedRefSource, MiscSource, CastSource}, {MixedRefSink, VoidSink, PtrArithSink, MiscSink, ExternCallParam, CastSink}) at benchmark/heman/src/src/distance.rs:481:9: 481:21 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_cpcf::nptr ; poison: ({ExternCallReturn, MiscSource, VoidSource, MixedRefSource, PtrArith, CastSource}, {PtrArithSink, MixedRefSink, VoidSink, ExternCallParam, MiscSink, CastSink}) at benchmark/heman/src/src/distance.rs:483:9: 483:17 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_cpcf::sptr ; poison: ({MixedRefSource, MiscSource, ExternCallReturn, CastSource, VoidSource, PtrArith}, {ExternCallParam, MixedRefSink, VoidSink, MiscSink, PtrArithSink, CastSink}) at benchmark/heman/src/src/distance.rs:484:9: 484:17 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_cpcf::fresh5 ; poison: ({VoidSource, ExternCallReturn, PtrArith, MiscSource, MixedRefSource, CastSource}, {CastSink, VoidSink, PtrArithSink, MiscSink, ExternCallParam, MixedRefSink}) at benchmark/heman/src/src/distance.rs:490:17: 490:27 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_cpcf::fresh6 ; poison: ({PtrArith, VoidSource, MiscSource, ExternCallReturn, CastSource, MixedRefSource}, {VoidSink, MiscSink, ExternCallParam, PtrArithSink, MixedRefSink, CastSink}) at benchmark/heman/src/src/distance.rs:495:13: 495:23 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_create_cpcf::coordfield ; poison: ({MixedRefSource, CastSource, PtrArith, MiscSource, ExternCallReturn, VoidSource}, {MiscSink, ExternCallParam, MixedRefSink, VoidSink, CastSink, PtrArithSink}) at benchmark/heman/src/src/distance.rs:500:9: 500:23 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_from_cpcf::udf ; poison: ({MixedRefSource, ExternCallReturn, MiscSource, VoidSource, CastSource, PtrArith}, {ExternCallParam, VoidSink, MixedRefSink, CastSink, PtrArithSink, MiscSink}) at benchmark/heman/src/src/distance.rs:523:9: 523:16 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_from_cpcf::dptr ; poison: ({MiscSource, ExternCallReturn, CastSource, VoidSource, PtrArith, MixedRefSource}, {PtrArithSink, VoidSink, MixedRefSink, CastSink, ExternCallParam, MiscSink}) at benchmark/heman/src/src/distance.rs:524:9: 524:17 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_from_cpcf::sptr ; poison: ({MixedRefSource, CastSource, PtrArith, VoidSource, ExternCallReturn, MiscSource}, {ExternCallParam, VoidSink, MiscSink, MixedRefSink, CastSink, PtrArithSink}) at benchmark/heman/src/src/distance.rs:525:9: 525:17 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_from_cpcf::fresh7 ; poison: ({ExternCallReturn, VoidSource, PtrArith, CastSource, MixedRefSource, MiscSource}, {CastSink, PtrArithSink, MixedRefSink, MiscSink, ExternCallParam, VoidSink}) at benchmark/heman/src/src/distance.rs:534:17: 534:27 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_from_cpcf::fresh8 ; poison: ({CastSource, MiscSource, ExternCallReturn, PtrArith, VoidSource, MixedRefSource}, {CastSink, MiscSink, MixedRefSink, PtrArithSink, ExternCallParam, VoidSink}) at benchmark/heman/src/src/distance.rs:537:17: 537:27 (#0)
Non-limit ptr: lib::src::src::distance::heman_distance_from_cpcf::fresh9 ; poison: ({VoidSource, MixedRefSource, CastSource, MiscSource, ExternCallReturn, PtrArith}, {VoidSink, MixedRefSink, PtrArithSink, ExternCallParam, MiscSink, CastSink}) at benchmark/heman/src/src/distance.rs:545:17: 545:27 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_points::target ; poison: ({ExternCallReturn, MixedRefSource, PtrArith, MiscSource, CastSource, VoidSource}, {ExternCallParam, VoidSink, MixedRefSink, PtrArithSink, MiscSink, CastSink}) at benchmark/heman/src/src/draw.rs:32:5: 32:15 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_points::src ; poison: ({CastSource, PtrArith, MiscSource, MixedRefSource, ExternCallReturn, VoidSource}, {MiscSink, MixedRefSink, VoidSink, CastSink, PtrArithSink, ExternCallParam}) at benchmark/heman/src/src/draw.rs:36:9: 36:16 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_points::texel ; poison: ({ExternCallReturn, PtrArith, MixedRefSource, CastSource, VoidSource, MiscSource}, {CastSink, PtrArithSink, VoidSink, MiscSink, ExternCallParam, MixedRefSink}) at benchmark/heman/src/src/draw.rs:47:17: 47:26 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_points::fresh0 ; poison: ({CastSource, PtrArith, MiscSource, ExternCallReturn, VoidSource, MixedRefSource}, {CastSink, VoidSink, ExternCallParam, PtrArithSink, MiscSink, MixedRefSink}) at benchmark/heman/src/src/draw.rs:50:21: 50:31 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_points::target ; poison: ({VoidSource, MixedRefSource, CastSource, MiscSource, PtrArith, ExternCallReturn}, {VoidSink, PtrArithSink, MiscSink, MixedRefSink, CastSink, ExternCallParam}) at benchmark/heman/src/src/draw.rs:61:5: 61:15 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_points::pts ; poison: ({}, {}) at benchmark/heman/src/src/draw.rs:62:5: 62:12 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_points::colors ; poison: ({MiscSource, PtrArith}, {MiscSink, PtrArithSink}) at benchmark/heman/src/src/draw.rs:63:5: 63:15 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_points::src ; poison: ({MiscSource, PtrArith, ExternCallReturn, VoidSource, CastSource, MixedRefSource}, {MiscSink, MixedRefSink, CastSink, PtrArithSink, VoidSink, ExternCallParam}) at benchmark/heman/src/src/draw.rs:78:9: 78:16 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_points::texel ; poison: ({CastSource, PtrArith, ExternCallReturn, MiscSource, MixedRefSource, VoidSource}, {MixedRefSink, CastSink, VoidSink, ExternCallParam, MiscSink, PtrArithSink}) at benchmark/heman/src/src/draw.rs:90:17: 90:26 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_points::fresh1 ; poison: ({VoidSource, MiscSource, CastSource, MixedRefSource, PtrArith, ExternCallReturn}, {ExternCallParam, MiscSink, CastSink, MixedRefSink, VoidSink, PtrArithSink}) at benchmark/heman/src/src/draw.rs:92:17: 92:27 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_points::fresh2 ; poison: ({CastSource, MiscSource, MixedRefSource, PtrArith, ExternCallReturn, VoidSource}, {MixedRefSink, CastSink, PtrArithSink, VoidSink, ExternCallParam, MiscSink}) at benchmark/heman/src/src/draw.rs:96:17: 96:27 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_points::fresh3 ; poison: ({ExternCallReturn, MixedRefSource, MiscSource, VoidSource, CastSource, PtrArith}, {MixedRefSink, CastSink, PtrArithSink, VoidSink, MiscSink, ExternCallParam}) at benchmark/heman/src/src/draw.rs:100:17: 100:27 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_circles::target ; poison: ({VoidSource, PtrArith, ExternCallReturn, MiscSource, CastSource, MixedRefSource}, {CastSink, PtrArithSink, MixedRefSink, ExternCallParam, MiscSink, VoidSink}) at benchmark/heman/src/src/draw.rs:112:5: 112:15 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_circles::colors ; poison: ({PtrArith, MiscSource}, {MiscSink, PtrArithSink}) at benchmark/heman/src/src/draw.rs:115:5: 115:15 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_circles::src ; poison: ({PtrArith, ExternCallReturn, VoidSource, CastSource, MixedRefSource, MiscSource}, {MiscSink, MixedRefSink, CastSink, ExternCallParam, VoidSink, PtrArithSink}) at benchmark/heman/src/src/draw.rs:119:9: 119:16 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_circles::texel ; poison: ({CastSource, ExternCallReturn, VoidSource, PtrArith, MixedRefSource, MiscSource}, {PtrArithSink, ExternCallParam, CastSink, MiscSink, VoidSink, MixedRefSink}) at benchmark/heman/src/src/draw.rs:141:25: 141:34 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_circles::fresh4 ; poison: ({ExternCallReturn, CastSource, PtrArith, VoidSource, MixedRefSource, MiscSource}, {ExternCallParam, CastSink, PtrArithSink, VoidSink, MiscSink, MixedRefSink}) at benchmark/heman/src/src/draw.rs:143:25: 143:35 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_colored_circles::fresh5 ; poison: ({VoidSource, CastSource, ExternCallReturn, MiscSource, PtrArith, MixedRefSource}, {ExternCallParam, VoidSink, MiscSink, CastSink, PtrArithSink, MixedRefSink}) at benchmark/heman/src/src/draw.rs:146:25: 146:35 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_splats::target ; poison: ({MiscSource, MixedRefSource, ExternCallReturn, PtrArith, CastSource, VoidSource}, {CastSink, MixedRefSink, VoidSink, ExternCallParam, MiscSink, PtrArithSink}) at benchmark/heman/src/src/draw.rs:162:5: 162:15 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_splats::gaussian_splat ; poison: ({PtrArith, VoidSource, MiscSource, CastSource}, {ExternCallParam, MiscSink, CastSink, VoidSink, PtrArithSink}) at benchmark/heman/src/src/draw.rs:168:9: 168:27 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_splats::src ; poison: ({PtrArith, MiscSource, ExternCallReturn, VoidSource, MixedRefSource, CastSource}, {ExternCallParam, PtrArithSink, VoidSink, CastSink, MiscSink, MixedRefSink}) at benchmark/heman/src/src/draw.rs:173:9: 173:16 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_splats::fresh6 ; poison: ({PtrArith, ExternCallReturn, MixedRefSource, VoidSource, MiscSource, CastSource}, {PtrArithSink, ExternCallParam, MiscSink, MixedRefSink, VoidSink, CastSink}) at benchmark/heman/src/src/draw.rs:178:13: 178:23 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_splats::fresh7 ; poison: ({VoidSource, ExternCallReturn, PtrArith, MiscSource, MixedRefSource, CastSource}, {ExternCallParam, VoidSink, MiscSink, MixedRefSink, PtrArithSink, CastSink}) at benchmark/heman/src/src/draw.rs:181:13: 181:23 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_splats::texel ; poison: ({PtrArith, MiscSource, CastSource, VoidSource, ExternCallReturn, MixedRefSource}, {PtrArithSink, ExternCallParam, VoidSink, MiscSink, CastSink, MixedRefSink}) at benchmark/heman/src/src/draw.rs:195:25: 195:34 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_splats::fresh8 ; poison: ({MiscSource, MixedRefSource, CastSource, VoidSource, PtrArith, ExternCallReturn}, {MiscSink, VoidSink, PtrArithSink, ExternCallParam, MixedRefSink, CastSink}) at benchmark/heman/src/src/draw.rs:198:29: 198:39 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_contour_from_points::target ; poison: ({MiscSource, MixedRefSource, VoidSource, ExternCallReturn, CastSource, PtrArith}, {MiscSink, PtrArithSink, MixedRefSink, CastSink, VoidSink, ExternCallParam}) at benchmark/heman/src/src/draw.rs:214:5: 214:15 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_contour_from_points::coords ; poison: ({}, {}) at benchmark/heman/src/src/draw.rs:215:5: 215:15 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_contour_from_points::seed ; poison: ({PtrArith, VoidSource, MiscSource, MixedRefSource, CastSource, ExternCallReturn}, {ExternCallParam, VoidSink, MixedRefSink, CastSink, MiscSink, PtrArithSink}) at benchmark/heman/src/src/draw.rs:236:9: 236:17 (#0)
Non-limit ptr: lib::src::src::draw::heman_draw_contour_from_points::dst ; poison: ({CastSource, PtrArith, MiscSource, MixedRefSource, ExternCallReturn, VoidSource}, {MiscSink, CastSink, VoidSink, MixedRefSink, PtrArithSink, ExternCallParam}) at benchmark/heman/src/src/draw.rs:252:13: 252:20 (#0)
Non-limit ptr: lib::src::src::export::heman_export_ply::img ; poison: ({MiscSource, MixedRefSource, CastSource, PtrArith, ExternCallReturn, VoidSource}, {PtrArithSink, VoidSink, CastSink, ExternCallParam, MiscSink, MixedRefSink}) at benchmark/heman/src/src/export.rs:112:5: 112:12 (#0)
Non-limit ptr: lib::src::src::export::heman_export_ply::filename ; poison: ({}, {ExternCallParam}) at benchmark/heman/src/src/export.rs:113:5: 113:17 (#0)
Non-limit ptr: lib::src::src::export::heman_export_ply::fout ; poison: ({ExternCallReturn}, {ExternCallParam}) at benchmark/heman/src/src/export.rs:124:9: 124:17 (#0)
Non-limit ptr: lib::src::src::export::heman_export_with_colors_ply::hmap ; poison: ({CastSource, ExternCallReturn, VoidSource, MiscSource, PtrArith, MixedRefSource}, {ExternCallParam, MiscSink, MixedRefSink, CastSink, PtrArithSink, VoidSink}) at benchmark/heman/src/src/export.rs:186:5: 186:13 (#0)
Non-limit ptr: lib::src::src::export::heman_export_with_colors_ply::filename ; poison: ({}, {ExternCallParam}) at benchmark/heman/src/src/export.rs:188:5: 188:17 (#0)
Non-limit ptr: lib::src::src::export::heman_export_with_colors_ply::fout ; poison: ({ExternCallReturn}, {ExternCallParam}) at benchmark/heman/src/src/export.rs:236:9: 236:17 (#0)
Non-limit ptr: lib::src::src::export::heman_export_with_colors_ply::colordata ; poison: ({VoidSource, MiscSource, PtrArith, CastSource}, {MiscSink, VoidSink, ExternCallParam, PtrArithSink, CastSink}) at benchmark/heman/src/src/export.rs:241:9: 241:22 (#0)
Non-limit ptr: lib::src::src::export::heman_export_with_colors_ply::pcolor ; poison: ({CastSource, VoidSource, MiscSource, PtrArith}, {VoidSink, CastSink, ExternCallParam, MiscSink, PtrArithSink}) at benchmark/heman/src/src/export.rs:253:9: 253:19 (#0)
Non-limit ptr: lib::src::src::export::heman_export_u8::outp ; poison: ({MiscSource, PtrArith, VoidSource, CastSource}, {VoidSink, MiscSink, PtrArithSink, ExternCallParam, CastSink}) at benchmark/heman/src/src/export.rs:314:5: 314:13 (#0)
